,SMILES1,SMILES2,result
4279,Fc1c(F)c(I)c(F)c(F)c1I,c1cc2ccc3ccc4ccc5ccc6ccc1c1c2c3c4c5c61,1
4280,O=c1ccc([Si](c2ccc(=O)[nH]c2)(c2ccc(=O)[nH]c2)c2ccc(=O)[nH]c2)c[nH]1,CCCC(=O)O,1
4281,Fc1c(F)c(I)c(F)c(F)c1I,O=c1ccc2ccccc2o1,1
4282,N#Cc1ccccc1C=Cc1ccc(C=Cc2ccccc2C#N)cc1,CCn1ccc(=O)[nH]c1=O,0
4283,c1ccc(N(c2ccccc2)c2ccccc2)cc1,c12c3c4c5c1c1c6c7c2c2c8c3c3c9c4c4c%10c5c5c1c1c6c6c%11c7c2c2c7c8c3c3c8c9c4c4c9c%10c5c5c1c1c6c6c%11c2c2c7c3c3c8c4c4c9c5c1c1c6c2c3c41,1
4284,Brc1c(Br)c(I)c(Br)c(Br)c1I,O=C(O)CCI,0
4285,Oc1ccc(C23CC4CC(C2)CC(c2ccc(O)c(Br)c2)(C4)C3)cc1Br,CC(=O)Nc1ccc(C(=O)O)cc1,0
4286,O=C(O)C1C(C(=O)O)C(C(=O)O)C1C(=O)O,CC(C)c1cccc(C(C)C)c1N1C(=N)C(C)(C)CC1(C)C,0
4287,Cl[Si](n1ccc2cccnc21)(n1ccc2cccnc21)n1ccc2cccnc21,c1cnc2c(c1)ccn2[Si](n1ccc2cccnc21)(n1ccc2cccnc21)n1ccc2cccnc21,1
4288,O=P(O)(O)CCCCCCCCCP(=O)(O)O,Nc1ccncc1,1
4289,N#CC(C#N)=c1ccc(=C(C#N)C#N)cc1,c1c2cc3cc1CCCc1cc(cc(c1)CCC3)CCC2,1
4290,CNC(=O)NC,O=C(O)CCC(=O)O,1
4291,N#CC(=Cc1c2ccccc2cc2ccccc12)c1ccc(O)cc1,COC(=O)C(C#N)=C(C#N)C(=O)OC,0
4292,Fc1c(F)c(I)c(F)c(F)c1I,O=S(CCc1ccccc1)CCc1ccccc1,1
4293,CN1c2cccc(n2)N(C)c2cccc(n2)N(C)c2cc(-c3cc4c(O)c(c3)N(C)c3cccc(n3)N(C)c3cccc(n3)N(C)c3cccc(n3)N4C)cc(c2O)N(C)c2cccc1n2,Brc1cc(Br)c(Br)cc1Br,0
4294,N#CC(C#N)=c1cc(F)c(=C(C#N)C#N)cc1F,CCCCc1ccc2c(c1)sc1c3ccc(CCCC)cc3sc21,1
4295,OB(O)c1c(F)cccc1F,C(=CC=Cc1ccccc1)C=Cc1ccccc1,0
4296,CCCCCCCCOc1ccc(N=Nc2c(F)c(F)c(I)c(F)c2F)cc1,CCCC(=O)Nc1cccc(NC(=O)CCC)n1,0
4297,O=C1CCC(=O)N1,O=C(O)c1cc(O)c(O)c(O)c1,1
4298,NC1N=CC=CN1c1ccccc1,CCCCCCC1c2cc3c4c(C#CC(=C=C(C#CC(C)(C)O)C(C)(C)C)C(C)(C)C)c2OCOc2c1cc1c(c2C#CC(=C=C(C#CC(C)(C)O)C(C)(C)C)C(C)(C)C)OCOc2c(cc5c(c2C#CC(=C=C(C#CC(C)(C)O)C(C)(C)C)C(C)(C)C)OCOc2c(cc(c(c2C#CC(=C=C(C#CC(C)(C)O)C(C)(C)C)C(C)(C)C)OCO4)C3CCCCCC)C5CCCCCC)C1CCCCCC,0
4299,Fc1c(F)c(F)c(C#CC#CC#CC#Cc2c(F)c(F)c(F)c(F)c2F)c(F)c1F,CC(N)=S,0
4300,c1ncn(CCCCn2cncn2)n1,CCCCOc1cc2c(OCCCC)cc1Cc1cc(OCCCC)c(cc1OCCCC)Cc1cc(OCCCC)c(cc1OCCCC)Cc1cc(OCCCC)c(cc1OCCCC)Cc1cc(OCCCC)c(cc1OCCCC)C2,1
4301,Cc1ncc([N+](=O)[O-])n1CCOC(=O)c1ccccc1,CC(C)(C)[Si](C(C)(C)C)(C(C)(C)C)[Si](Cl)(Cl)Cl,0
4302,c1cc2nc(c1)-c1cccc(n1)COCc1ccc(cc1)OCCCCCCCCCCOc1ccc(cc1)COC2,O=C([O-])c1cccc[nH+]1,0
4303,CCOC(=O)c1ccc(-c2c3nc(c(Br)c4ccc([nH]4)c(-c4ccc(C(=O)OCC)cc4)c4nc(c(Br)c5ccc2[nH]5)C=C4)C=C3)cc1,BrCCCCOc1ccc(OCCCCBr)cc1,0
4304,C1=NC2CCCCC2N=Cc2cc3cc(c2)-c2ccc(cc2)-c2cc4cc(c2)C=NC2CCCCC2N=Cc2cc5cc(c2)-c2ccc(cc2)-c2cc(cc(c2)C=NC2CCCCC2N=C3)C=NC2CCCCC2N=Cc2cc1cc(c2)-c1ccc(cc1)-c1cc(cc(c1)C=NC1CCCCC1N=C5)C=NC1CCCCC1N=C4,Nc1nc(=O)[nH]cc1I,0
4305,c1cc2ccc3ccc(c1)n23,N#Cc1cc(C#N)c(C#N)cc1C#N,0
4306,CCCCN(CCCC)C(=O)c1ccc(C(=O)N(CCCC)CCCC)cc1,Oc1ccc(O)cc1,1
4307,Cc1cc2c(C(C)C)c(O)c(O)c(C=O)c2c(O)c1-c1c(C)cc2c(C(C)C)c(O)c(O)c(C=O)c2c1O,O=C(O)C(c1ccccc1)n1c(=O)c2cc3c(=O)n(C(C(=O)O)c4ccccc4)c(=O)c3cc2c1=O,0
4308,N#Cc1cc(C#N)c(C#N)cc1C#N,c1ccc2c(c1)c1ccccc1n2-c1ccc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1,1
4309,Fc1c(F)c(F)c(C#CC#CC#CC#Cc2c(F)c(F)c(F)c(F)c2F)c(F)c1F,CC1(O)C2CCC3CC1CC(C2)C3(C)O,0
4310,OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C1CC2c3ccccc3C1c1ccccc12,Nc1cccnc1N,0
4311,c1cc(CCc2ccncc2)ccn1,Oc1ccc(Cl)cc1Sc1cc(Cl)ccc1O,1
4312,O=C1NN=C(c2ccccc2)C12CCC2,c1ccc(-c2[nH]nc3c2CCCO3)cc1,1
4313,Fc1c(F)c(F)c2c(c1F)B(Br)c1c(F)c(F)c(F)c(F)c1B2Br,Cc1cccc[n+]1[O-],0
4314,O=C(O)C=Cc1ccc(O)cc1,Cc1cccc(N)n1,1
4315,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,O=C(O)CC(=O)O,0
4316,NCCc1c[nH]c2ccccc12,O=[N+]([O-])c1ccc(O)cc1,1
4317,O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,CC(C)(C)N1NC(C)(C)C(C)(C)N1,1
4318,CC(=O)Nc1ccc(O)cc1,c1c[nH]cn1,0
4319,COCC1OC2OC3C(COC)OC(OC4C(COC)OC(OC5C(COC)OC(OC6C(COC)OC(OC7C(COC)OC(OC8C(COC)OC(OC1C(OC)C2OC)C(OC)C8OC)C(OC)C7OC)C(OC)C6OC)C(OC)C5OC)C(OC)C4OC)C(OC)C3OC,COc1ccc2ccc(O)c(C(=Nc3ccccc3)c3ccc(Cl)cc3)c2c1,0
4320,Fc1c(F)c(I)c(F)c(F)c1I,c1cnc2c(c1)ccc1ncccc12,1
4321,Nc1ccn(C2CSC(CO)O2)c(=O)n1,C1=CCCC=CCC1,0
4322,Oc1ccc2ccccc2c1C=NN1CCOCC1,C1=CC2C3C=CC(C3)C2C1,0
4323,CC(C)(C)c1cc2c(O)c(c1)Cc1cc(C(C)(C)C)cc(c1O)Cc1cc(C(C)(C)C)cc(c1O)Cc1cc(C(C)(C)C)cc(c1O)Cc1cc(C(C)(C)C)cc(c1O)C2,CCCCCCCCC,1
4324,Cc1cc(=O)nc(N)[nH]1,Cc1ccc(S(=O)(=O)n2cc(C(=O)C(C)(C)C)c3c(NS(=O)(=O)c4ccc(Cl)cc4)cccc32)cc1,0
4325,c1ccc2c(c1)-c1cccc3cccc-2c13,CCCCCCCCCCCCCCCC(=O)O,0
4326,O=c1c2ccccc2[se]n1Cc1ccccc1,CN(C)c1ccncc1,1
4327,O=[N+]([O-])c1ccc(-c2ccc(C(=C(c3ccc(-c4ccc([N+](=O)[O-])cc4)cc3)c3ccc(-c4ccc([N+](=O)[O-])cc4)cc3)c3ccc(-c4ccc([N+](=O)[O-])cc4)cc3)cc2)cc1,N#CC1(c2ccc(NC(=O)c3cccnc3NCc3ccncc3)cc2)CCCC1,0
4328,O=C([O-])C1CCC[NH2+]1,CC(C)c1cc(C(C)C)c(C(=O)c2ccc(C(=O)O)cc2)c(C(C)C)c1,1
4329,CC(CC(C)(C)O)=NNC(=O)c1ccncc1,O=C(O)c1cc(O)ccc1O,1
4330,NC1CCCCC1N,FC(F)(I)C(F)(F)C(F)(F)C(F)(F)I,0
4331,O=C1NCc2ccc(cc2)CNC(=O)c2cccc(c2)C(=O)NCc2ccc(cc2)CNC(=O)c2cccc1c2,O=C(CCCCCCCCCCCCC(=O)NCC(c1ccccc1)c1ccccc1)NCC(c1ccccc1)c1ccccc1,1
4332,Cc1ccc2ccc(C)cc2c1,CN1CCN(C(c2ccccc2)c2ccccc2)CC1,0
4333,C[Te]C#Cc1cccc2cc3cccc(C#C[Te]C)c3cc12,ClC(Cl)(Cl)C(Cl)(Cl)Cl,0
4334,N#CC1=C(C#N)C(=O)C(Cl)=C(Cl)C1=O,COc1cc2sc3c(OC)c4sc5cc(OC)c(OC)cc5sc4c(OC)c3sc2cc1OC,1
4335,Fc1c(F)c(F)c(C#Cc2c(F)c(F)c(C#Cc3c(F)c(F)c(F)c(F)c3F)c(F)c2F)c(F)c1F,Oc1ccc2c(Br)c(O)ccc2c1Br,0
4336,CN1CCN(c2ccc3cnn(Cc4cccc5ccccc45)c3c2)CC1,O=C(O)C(=O)O,1
4337,Nc1nc2c(ncn2COCCO)c(=O)[nH]1,O=C(O)C=CC(=O)O,1
4338,C(#Cc1cc(C#Cc2ccccn2)c(C#Cc2ccccn2)cc1C#Cc1ccccn1)c1ccccn1,O[Te](O)(O)(O)(O)O,0
4339,O=C(O)C#CC(=O)O,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,0
4340,Nc1nc2c(ncn2CCC(CO)CO)c(=O)[nH]1,OC1CCCc2nc3ccccc3c(NCc3ccccc3)c21,0
4341,Cc1ccncc1,O=C1CN(N=Cc2ccc([N+](=O)[O-])o2)C(=O)N1,1
4342,O=C(O)COc1ccc2ccc(OCC(=O)O)cc2c1,c1ccc(-c2cc(CCc3ccc(CCc4cc(-c5ccccc5)cc(-c5ccccc5)c4)cc3)cc(-c3ccccc3)c2)cc1,0
4343,CC(=O)c1ccc2ccccc2c1,CF,0
4344,Cc1c(-c2cc(Br)c(O)c(Br)c2)oc2ccc(O)cc2c1=O,C#CC(=O)O,0
4345,CCCCCCN1c2ccc(C#Cc3cccnc3)cc2C(=C(C#N)C(=O)Oc2ccccc2)c2cc(C#Cc3cccnc3)ccc21,Nc1cccc(Br)c1,0
4346,O=C1Cc2cc3c(cc2CCCc2ccc(cc2)CCC3)CC(=O)Cc2cc3c(cc2CCCc2ccc(cc2)CCC3)C1,Ic1cccc(I)c1,0
4347,C(#Cc1c2ccccc2cc2ccccc12)c1ccccc1,COc1ccc(N=Nc2cnc(C)[nH]2)cc1,0
4348,O=C(NC(Cc1c(F)c(F)c(F)c(F)c1F)C(=O)O)OCC1c2ccccc2-c2ccccc21,NC(=O)c1ccccc1,1
4349,O=C(O)c1ccccc1C(=O)O,CN(C)c1ccncc1,1
4350,ClP1(Cl)=NP2(=NP(Cl)(N3CCN(P4(Cl)=NP(Cl)(Cl)=NP5(=N4)Oc4ccccc4-c4ccccc4O5)CC3)=N1)Oc1ccccc1-c1ccccc1O2,CC(C)(C)C1=CC2=CC(C#Cc3ccccn3)=C3C=C(C(C)(C)C)C=C4C=C(C#Cc5ccccn5)C(=C1)C2(C)C43C,0
4351,OC(c1ccccc1)(c1ccccc1)C1OC2(CCCC3(C2)OC(C(O)(c2ccccc2)c2ccccc2)C(C(O)(c2ccccc2)c2ccccc2)O3)OC1C(O)(c1ccccc1)c1ccccc1,CCCCn1ccccc1=O,1
4352,N#Cc1ccncc1,O=C(O)c1ccccc1Br,1
4353,O=C(O)c1cccc(C(=O)O)n1,O=C(O)c1cccnc1,1
4354,CCCCCCCOc1cccc2c(OCCCCCCC)cccc12,NCCNCCN,0
4355,CC(C(=O)O)c1ccc(C=C2CCCCC2=O)cc1,O=C1NS(=O)(=O)c2ccccc21,1
4356,Fc1c(F)c(-c2c(F)c(F)c(I)c(F)c2F)c(F)c(F)c1I,COc1ccc2c(C)cc(C)nc2c1,0
4357,CCC1=C(CC)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(CC)c5CC)C(CC)=C4CC)c(CC)c3CC,Fc1ccccc1I,0
4358,c1cnc2c(c1)CCCC2,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,1
4359,Cn1nnc2c(C(N)=O)ncn2c1=O,FC(F)(F)c1cc(C#CI)cc(C(F)(F)F)c1,0
4360,CC1=C(C)C2(C)OOC1(C)c1c(C)c(C)c(C)c(C)c12,N#CC(C#N)=C(C#N)C#N,1
4361,CCC(C)=C(C)CC,N#CC(=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1)C(=O)O,0
4362,O=COCc1ccccc1,Cc1cccc(Cl)c1,0
4363,FC(F)(I)C(F)(F)I,O=C1C(=Cc2ccncc2)CCCC1=Cc1ccncc1,0
4364,c1cc2ccc3cccc4ccc(c1)c2c34,N#CC(C#N)=c1c(F)c(F)c2c(F)c(=C(C#N)C#N)c(F)c(F)c2c1F,1
4365,COC(=O)C(C#N)C(C#N)C(=O)OC,FC(F)(F)c1ccc(-c2sc(-c3sc(-c4ccc(C(F)(F)F)cc4)c4sccc34)c3ccsc23)cc1,0
4366,Clc1ccccc1Cl,Cn1c(-c2ccncc2)nc2ccccc21,0
4367,O=C(O)c1cc(Cl)ccc1O,COc1cc(C=O)ccc1O,1
4368,O=C1NC(=O)C(=NO)C(=O)N1,CC(NC(=O)c1ccccc1Br)c1ccccc1,0
4369,FC(F)(I)C(F)(F)I,CC1(C)OC2OC3C4C=CCCC4C(=O)OC3C2O1,0
4370,COc1cc(OC)nc(N)n1,CC(C)(C)N1P2N(C(C)(C)C)P1(=[Se])N(C(C)(C)C)P1N(C(C)(C)C)P(=[Se])(N1C(C)(C)C)N2C(C)(C)C,0
4371,CC(=O)Nc1nnc(S(N)(=O)=O)s1,NC(=O)c1ccc(N)cc1,0
4372,Fc1c(F)c(I)c(F)c(F)c1I,O=C(C=C(O)c1cccnc1)c1cccnc1,1
4373,c1ccc(SC2=C(Sc3ccccn3)SC(=C3SC(Sc4ccccc4)=C(Sc4ccccn4)S3)S2)cc1,O=C1c2c([N+](=O)[O-])cc([N+](=O)[O-])c(O)c2C(=O)c2c(O)c([N+](=O)[O-])cc([N+](=O)[O-])c21,0
4374,CC(=O)c1ccc(N)cc1,CCOC(=O)C12CCC(C)(C)CC1C1=CC(=O)C3C4(C)CCC(O)C(C)(C)C4CCC3(C)C1(C)CC2,0
4375,Oc1cc(O)c(I)cc1I,CCOC(=O)C=C(C)c1ccncc1,1
4376,ClC1CCCCC1,O=C(O)Cc1ccccc1CC(=O)O,0
4377,Fc1c(F)c(I)c(F)c(F)c1I,CCCCOc1cc(C=Cc2ccncc2)c(OCCCC)cc1C=Cc1ccncc1,1
4378,Oc1ccc(Cl)c(Cl)c1,c1cc(-c2ccncc2)ccn1,1
4379,CC(=O)n1c2ccccc2c2ccccc21,N#Cc1cc(C#N)c(C#N)cc1C#N,1
4380,C[C@]12Cc3cn[nH]c3C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,CC(C)(C)C#Cc1cc(C#CC(C)(C)C)c2ccc3c(C#CC(C)(C)C)cc(C#CC(C)(C)C)c4ccc1c2c43,0
4381,O=S(=O)(c1ccccc1)c1cc(S(=O)(=O)c2ccccc2)c(S(=O)(=O)c2ccccc2)cc1S(=O)(=O)c1ccccc1,O=C1CCCCCC1,1
4382,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,O=C(O)C(O)C(O)C(=O)O,0
4383,CC(C(=O)O)c1ccc(/C=C2\CCCCC2=O)cc1,O=C(O)C(O)c1ccccc1,0
4384,Nc1ccc(S(=O)(=O)N=c2cccc[nH]2)cc1,Cc1cccc2c1N(c1ccccc1)c1ccccc1N2c1ccccc1,0
4385,O=C(O)C=C(CC(=O)O)C(=O)O,COc1cccc(C(N)=O)c1,0
4386,Cn1c(=O)c2sc3c(=O)n(C)c(=O)c3sc2c1=O,c1ccc2nc3ccccc3cc2c1,1
4387,c1ccc(Cn2ccnc2-c2nccn2Cc2ccccc2)cc1,CCCC1c2cc3c4c(C)c2OCOc2c1cc1c(c2C)OP(=O)(c2ccccc2)Oc2c(cc5c(c2C)OCOc2c(cc(c(c2C)OP(=O)(c2ccccc2)O4)C3CCC)C5CCC)C1CCC,0
4388,CCCC[N+](CCCC)=c1ccc2c(-c3ccccc3C(=O)[O-])c3cc(Nc4ccccc4)c(C)cc3oc-2c1,O=C(O)CNC(=O)C(=O)NCC(=O)O,0
4389,CC1=CC(=O)NS(=O)(=O)O1,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,0
4390,CCc1cnc(C2=NC(C)(C(C)C)C(=O)N2)c(C(=O)O)c1,O=C(O)c1ccc(O)cc1,1
4391,CN(C)c1cccc(C(=O)O)c1,COc1c2c(c(OC)c3c1C1CC3c3cc4ccccc4cc31)C1CC2c2cc3ccccc3cc21,0
4392,NCCO,Fc1c(F)c(F)c(B(c2c(F)c(F)c(F)c(F)c2F)c2c(F)c(F)c(F)c(F)c2F)c(F)c1F,0
4393,CCc1ccccc1,CC1=CC(=O)CC(C)(C)C1,0
4394,O=C(O)C(=O)O,c1ccnnc1,1
4395,c1ccc2c(c1)ccc1ccccc12,ClN(Cl)Cl,0
4396,Cc1cc(=O)cc(C)n1C,Oc1cccc2c1=c1c(O)cccc1=2,1
4397,O=C(O)C=C(CC(=O)O)C(=O)O,O=C(O)c1cccc([N+](=O)[O-])c1,0
4398,C[NH+](C)C[C-]1S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)S1(=O)=O,CN(C)P(=O)(N(C)C)N(C)C,1
4399,Fc1c(F)c(I)c(F)c(F)c1I,CC1(C)N=C(c2ccccc2)C(C)(C)N1[O],1
4400,O=C(O)CC(O)C(=O)O,COc1ccc(C(=O)O)cc1,0
4401,CCn1cnc2c(=O)[nH]cnc21,O=c1[nH]cc(F)c(=O)[nH]1,1
4402,O=C(Nc1ccccc1)c1cc(N=Nc2ccc(Br)cc2)c(-c2ccc(Br)cc2)cc1O,O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])C1,0
4403,CC(C)(C)c1cc2cc(c1)c1cc3cc(c1)c1cc4cc(c1)c1cc5cc(c1)c1cc6cc(c1)c1cc7cc(c1)c1cc(cc4c1)c1cc(cc(c1)c1cc(C(C)(C)C)cc(c1)c1cc(C(C)(C)C)cc(c1)c1cc(cc7c1)c1cc(C(C)(C)C)cc(c1)c1cc(C(C)(C)C)cc(c1)c1cc(cc6c1)c1cc(C(C)(C)C)cc(c1)c1cc(C(C)(C)C)cc(c1)c1cc(cc5c1)c1cc(C(C)(C)C)cc(c1)c1cc(C(C)(C)C)cc3c1)c1cc(C(C)(C)C)cc2c1,CC12CCC3C(CCC4C(C)(C(=O)O)CCCC34C)(CC1=O)C2,0
4404,CC(C)C1=CC2=CCC3C(C)(CCCC3(C)C(O)(c3ccccc3)c3ccccc3)C2CC1,Oc1cc(Cl)cc(Cl)c1,0
4405,c1cc2cc3ccc2cc1c1ccc2cc(ccc2c1)c1ccc2cc(ccc2c1)c1ccc2cc(ccc2c1)c1ccc2cc(ccc2c1)c1ccc2cc(ccc2c1)c1ccc2cc3ccc2c1,c12c3c4c5c1c1c6c7c2c2c8c3c3c9c4c4c%10c5c5c1c1c6c6c%11c%12c%13c%14c%15c%16c%17c%14c%14c%18c%13c%11c1c1c5c%10c5c(c%14c%10c%17c%11c%13c%16c%14c%16c%15c%12c%12c%16c(c2c7c%126)c2c8c3c(c%13c%142)c2c9c4c5c%10c%112)c%181,1
4406,Nc1ccc(Cc2ccc(N)cc2)cc1,Oc1ccc(Cc2ccc(O)cc2)cc1,1
4407,Cc1cc2c(cc1C)P(c1ccccc1)(c1ccccc1)(c1ccccc1)OC21C(=O)N(C)c2ccccc21,c1ccc2c(c1)c1ccccc1c1ccccc21,0
4408,O=C(O)c1c(O)ccc2ccccc12,C#CCCCCCCC#C,0
4409,O=C(O)C=CC(=O)O,O=C(O)c1ccccn1,1
4410,CC1(C)OC(C(O)(c2ccccc2)c2ccccc2)C(C(O)(c2ccccc2)c2ccccc2)O1,[Se]=CN1CC2CCCC(C2)C1,1
4411,CC(C)(C)CC(C)(C)NC(=O)Nc1nc2c(ccn2CC2CCCCC2)c(=O)[nH]1,Cc1ccc2cc3ccccc3cc2c1,0
4412,Oc1ccncc1,Oc1ccc(O)cc1,1
4413,Oc1ccc(C(=C(c2ccc(O)cc2)c2ccc(O)cc2)c2ccc(O)cc2)cc1,C1CN2CCN1CC2,1
4414,COc1cc(Cl)nc(N)n1,OC1(c2ccccc2-c2ccccc2C2(O)c3ccccc3-c3ccccc32)c2ccccc2-c2ccccc21,0
4415,O=C(O)c1ccc2ccccc2n1,O=C(O)C(O)C(O)C(=O)O,1
4416,C=CC(=O)O,Cc1cncc(C)c1-c1cccc2c1C(=O)c1c(cccc1-c1c(C)cncc1C)C2=O,0
4417,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c%10c%11c%12c%13c%14c(c=5c5c%15c%16c(c%17c%18c2c2c4c7c4c8c7c%10c8c%10c%11c%11c%13c(c%14%15)c%13c%16c%14c%17c%15c%18c%16c2c4c2c7c8c4c(c%162)c%15c2c%14c%13c%11c%10c24)C513)C61C(CCCC(=O)OC)(c2ccccc2)C9%121,COc1cccc(B(O)O)c1,0
4418,OC1CCCCC1O,O=P(c1ccccc1)(c1ccccc1)c1ccccc1,1
4419,O=C(O)c1cccc(O)c1O,C(=Cc1ccncc1)c1ccncc1,1
4420,Brc1ccc(Br)cc1,Clc1ccccc1Cl,0
4421,O=C(O)c1ccc(C(=O)O)c2ccccc12,c1cnc2ccc3ncccc3c2c1,1
4422,Oc1cc(O)cc(C=Cc2ccc(O)c(O)c2)c1,CCCCCCCCOc1ccc(C=Cc2ccncc2)cc1,1
4423,Cc1cc2cc(C)c1OCc1cc(C(C)(C)C)cc(c1C(=O)O)COc1c(C)cc(cc1C)C1(CCCCC1)c1cc(C)c(c(C)c1)OCc1cc(C(C)(C)C)cc(c1C(=O)O)COc1c(C)cc(cc1C)C21CCCCC1,N#CC(=NO)c1ccc(O)cc1,0
4424,O=C(O)c1ccccc1F,Oc1ccc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1,0
4425,O=C1CCC(=O)N1I,C#Cc1cncc(C#C)c1,1
4426,c1cc(-c2ccncc2)ccn1,C#Cc1c(F)c(F)c(C#C)c(F)c1F,1
4427,O=c1c2sc3c(=O)n(C4CCC4)c(=O)c3sc2c(=O)n1C1CCC1,Cc1c2ccccc2cc2ccccc12,1
4428,c1ccc2c(c1)ccc1ccccc12,c1cc2ccc3cccc4ccc(c1)c2c34,0
4429,O=C(O)c1cccc(O)c1,O=P(c1ccccc1)(c1ccccc1)c1ccccc1,1
4430,NC(=O)CN1CCCC1=O,O=C(O)c1cccc(O)c1O,1
4431,NCc1ccc(Cl)cc1,Cc1ccc(C2=C(c3ccc(C)cc3)c3ccccc3C(=Cc3nc(-c4ccc(C)cc4)c(-c4ccc(C)cc4)c4ccccc34)N2)cc1,0
4432,O=C(O)C=Cc1ccccc1,Nc1ccc(C(=O)O)cc1,1
4433,CN1CC[N+](C)(CC(=O)O)CC1,O=C(O)c1ccc(O)cc1,1
4434,Clc1ccccc1Cl,CC#CCCC,0
4435,Cc1cc(C)c(C#Cc2ccccn2)cc1C#Cc1ccccn1,c1ccc(P(c2ccccc2)c2ccccc2)cc1,0
4436,[NH3+]C(Cc1c[nH]c2ccc(O)cc12)C(=O)[O-],Cc1cc(C)c(B(OB(c2c(C)cc(C)cc2C)c2c(C)cc(C)cc2C)c2c(C)cc(C)cc2C)c(C)c1,0
4437,OC1c2ccccc2N=C2CCCN21,C1#Cc2cc3cc(c2)C=NC2CCCCC2N=Cc2cc4cc(c2)C=NC2CCCCC2N=Cc2cc(cc(c2)C=NC2CCCCC2N=C3)C#Cc2cc3cc(c2)C=NC2CCCCC2N=Cc2cc(cc(c2)C=NC2CCCCC2N=Cc2cc1cc(c2)C=NC1CCCCC1N=C3)C#C4,0
4438,CCOc1cc2c(OCC)cc1Cc1cccc(c1)Cc1cc(OCC)c(cc1OCC)Cc1cc(OCC)c(cc1OCC)Cc1cccc(c1)Cc1cc(OCC)c(cc1OCC)C2,[2H]c1c([2H])c2c3c(c([2H])c([2H])c([2H])c3c1[2H])C([2H])([2H])C2([2H])[2H],0
4439,CCC1=C(CC)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(CC)c5CC)C(CC)=C4CC)c(CC)c3CC,O=C(NCc1ccncc1)NCc1ccncc1,0
4440,Fc1c(F)c(F)c(-c2c3nc(c(-c4c(F)c(F)c(F)c(F)c4F)c4ccc([nH]4)c(-c4c(F)c(F)c(F)c(F)c4F)c4nc(c(-c5c(F)c(F)c(F)c(F)c5F)c5ccc2[nH]5)C2ON(Cc5ccccc5)CC42)C2ON(Cc4ccccc4)CC32)c(F)c1F,Fc1c(F)c(F)c(-c2c3nc(c(-c4c(F)c(F)c(F)c(F)c4F)c4ccc([nH]4)c(-c4c(F)c(F)c(F)c(F)c4F)c4nc(c(-c5c(F)c(F)c(F)c(F)c5F)c5ccc2[nH]5)C2ON(Cc5ccccc5)CC42)C2ON(Cc4ccccc4)CC32)c(F)c1F,1
4441,Oc1ccc(C2(c3ccc(O)cc3)c3ccccc3-c3ccccc32)cc1,O=c1[nH]nc([N+](=O)[O-])[nH]1,0
4442,N#Cc1cc(C#N)c(C#N)cc1C#N,Brc1cccc2c1sc1ccccc12,1
4443,O[Si]12O[Si]3(O)O[Si]4(O)O[Si](O)(O1)O[Si]1(O)O[Si](O)(O2)O[Si](O)(O3)O[Si](O)(O4)O1,CCN1CCOC2c3cccc4[nH]cc(c34)CC21,0
4444,O=C(O)C1([N+](=O)[O-])N=NC([N+](=O)[O-])=C1c1cn[nH]c1,c1c2cc3cc1OCCOCCOCCOc1cc(cc(c1)OCCOCCOCCO3)COCCCCCCCCOC2,0
4445,O=C(O)CCC(=O)C(=O)O,c1c[nH]cn1,1
4446,CNC(C)C(O)c1ccccc1,Cc1c(C)c2c3c4c1OP(=O)(c1ccccc1)Oc1c(C)c(C)c5c(c1C4)Cc1c(c(c(C)c(C)c1OP(=O)(c1ccccc1)O5)OP(=O)(c1ccccc1)O2)C3,0
4447,C1CCC2CCCCC2C1,CN(C)c1ccc(C#Cc2ccccn2)cc1,0
4448,NC(=O)c1ccncc1,COc1ccccc1C(N)=O,1
4449,[2H]c1ccc2c(c1)-c1cc([2H])ccc1-c1ccccc1-c1ccccc1-2,Oc1cc2ccccc2cn1,0
4450,O=C1C(Cl)=CC(C2C=C(Cl)C(=O)C(Cl)=C2)C=C1Cl,c1cc2ccc3cccc4ccc(c1)c2c34,1
4451,Cc1cccc2c1N(c1ccccc1)c1c(C)cccc1N2c1ccccc1,O=C(O)c1cccc(F)c1,0
